file,treatment,fly,orientation,n_turns,turn_bias,switchiness,clumpiness,distance_mm,walking_speed_mm_s,fraction_walking,tortuosity
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,1,upright,717,0.42877094972067037,0.856543805023851,0.698682015362246,27933.877030845593,5.288997425340339,0.6834892814747574,3.2718157536638044
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,2,inverse,824,0.5321992709599028,1.0188237777953806,0.4451690420659413,31560.820560094086,5.414487294629402,0.7708119397789575,3.3733779675125444
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,3,upright,859,0.29953379953379955,0.8592403081766877,0.5420498419614859,30514.633064206697,5.5823441580444335,0.7133202111167238,3.127111097540942
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,4,inverse,987,0.3255578093306288,0.8438277248222793,0.7083563205517845,36015.67096760394,6.540996560382207,0.741146253374943,3.147153581381021
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,5,upright,628,0.4800637958532695,0.8863932214296556,0.9961451756044135,23164.348171153557,5.152495750602438,0.5507240025243672,3.1418288805169925
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,6,inverse,747,0.5361930294906166,0.9904244675485898,0.5120580911177193,27868.15532071281,5.031398272966066,0.7181871914331409,3.217519314423575
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,7,upright,793,0.41035353535353536,1.0057831880272234,0.456768615453604,29413.09157707741,5.19008474783776,0.733315949587136,3.241328616503766
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,8,inverse,672,0.26229508196721313,1.0066138059701493,0.33847673027990954,28802.046882638868,5.3023438161080545,0.6972298325722983,3.767893584397907
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,9,inverse,690,0.6560232220609579,0.8631137258452061,0.44707035184949273,28571.01923125729,5.006012741647965,0.7450062123673898,3.7368367758653203
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,10,upright,741,0.7405405405405405,0.9190681701450966,0.6836897411064562,29389.211152548265,5.551611602992736,0.6904861839804127,3.4574157071217857
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,11,inverse,1011,0.4881188118811881,0.7814124836406584,0.5337162872597233,37881.759426473625,6.271569847942483,0.8136721639615334,3.2335948977010047
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,12,upright,776,0.4774193548387097,0.9709725875746548,0.4829352828506895,28519.541716948275,5.346694069929485,0.6865732062553352,3.2349468574171403
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,13,inverse,294,0.7508532423208191,1.0434741721967278,3.0985555083473098,12985.165800621446,4.471775891601047,0.45099722232156697,3.583613994112165
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,14,upright,407,0.5024630541871922,1.0815077259359924,2.168164969602334,16416.075832274317,5.039194598949754,0.41304816819643836,3.271491805393092
NNYM_07-07-2025-08-58-05__Y-Maze_cs-p_female_dosed_1-87_Day1.hdf5,0.5uM,15,inverse,729,0.15247252747252749,0.9579938352741931,0.3631397651614454,27662.222377186354,5.075158614310879,0.6930531150507142,3.323614029389561
